"","...1","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"4398",4398,4291,"Morera","18/07/2011 09:43","Alto (> 8 mts)",175,"Grande",-68.8385093257,-32.871800785,4,"Cuarta Oeste",1173332.70145,0,"medio"
"4399",4399,17383,"Paraiso","22/07/2011 13:30","Alto (> 8 mts)",160,"Grande",-68.8402671153,-32.8659716716,4,"Cuarta Oeste",1173332.70145,0,"medio"
"4400",4400,45748,"Morera","24/08/2011 11:14","Alto (> 8 mts)",148,"Grande",-68.8215087612,-32.8701623665,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"4401",4401,11653,"Paraiso","26/01/2011 13:12","Alto (> 8 mts)",140,"Grande",-68.85007129,-32.8682408894,6,"Residencial Norte",2694682.37982,0,"medio"
"4402",4402,30108,"Pltano","26/04/2011 10:02","Medio (4 - 8 mts)",130,"Grande",-68.8413312723,-32.8875104235,3,"Parque O'Higgins",1531146.02653,0,"medio"
"4403",4403,13971,"Fresno europeo","29/11/2011 12:19","Bajo (2 - 4 mts)",20,"Chico",-68.8780264052,-32.8649744157,8,"Aeroparque",2203364.73622,0,"bajo"
"4404",4404,2277,"Fresno americano","03/11/2011 11:09","Medio (4 - 8 mts)",90,"Grande",-68.8377697041,-32.8932813154,2,"Barrio Civico",2366816.36021,0,"bajo"
"4405",4405,16406,"Pltano","02/08/2011 10:29","Medio (4 - 8 mts)",135,"Grande",-68.8357780561,-32.8667070129,4,"Cuarta Oeste",1173332.70145,1,"medio"
"4406",4406,15659,"Paraiso","15/11/2011 17:11","Bajo (2 - 4 mts)",64,"Grande",-68.8621841679,-32.8718236393,7,"Residencial Parque",1786336.08966,0,"bajo"
"4407",4407,37862,"Morera","24/11/2010 12:23","Alto (> 8 mts)",160,"Grande",-68.8528345896,-32.8733122733,6,"Residencial Norte",2694682.37982,0,"medio"
"4408",4408,27602,"Fresno europeo","07/11/2011 09:06","Alto (> 8 mts)",190,"Grande",-68.8394925004,-32.8942974142,2,"Barrio Civico",2366816.36021,0,"medio"
"4409",4409,35369,"Paraiso sombrilla","21/06/2011 15:16","Bajo (2 - 4 mts)",66,"Grande",-68.8542941196,-32.8826358691,5,"Residencial Sur",2423808.92355,0,"bajo"
"4410",4410,44147,"Fresno europeo","06/10/2011 16:39","Alto (> 8 mts)",104,"Grande",-68.8353362321,-32.8786178146,1,"Parque Central",1655357.93265,0,"medio"
"4411",4411,2714,"Fresno americano","12/10/2011 14:20","Alto (> 8 mts)",118,"Grande",-68.8317989856,-32.8826117632,3,"Parque O'Higgins",1531146.02653,0,"medio"
"4412",4412,37575,"Morera","16/11/2010 10:21","Alto (> 8 mts)",90,"Grande",-68.8571442637,-32.8705268859,6,"Residencial Norte",2694682.37982,0,"bajo"
"4413",4413,29379,"Pltano","03/03/2011 09:17","Alto (> 8 mts)",89,"Grande",-68.8460867284,-32.8907795886,2,"Barrio Civico",2366816.36021,0,"bajo"
"4414",4414,28796,"Perenne","18/04/2011 10:34","Bajo (2 - 4 mts)",180,"Grande",-68.8478265732,-32.8857798528,1,"Parque Central",1655357.93265,0,"medio"
"4415",4415,3879,"Morera","29/08/2011 13:46","Medio (4 - 8 mts)",60,"Mediano",-68.8262900394,-32.871118059,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"bajo"
"4416",4416,12390,"Morera","21/01/2011 10:15","Alto (> 8 mts)",180,"Grande",-68.8479865421,-32.8663217129,6,"Residencial Norte",2694682.37982,0,"medio"
"4417",4417,30497,"Pltano","15/07/2011 10:27","Alto (> 8 mts)",160,"Grande",-68.8391595691,-32.8893449363,3,"Parque O'Higgins",1531146.02653,0,"medio"
"4418",4418,21413,"Pltano","10/05/2011 12:00","Alto (> 8 mts)",220,"Grande",-68.8563049153,-32.8921529255,5,"Residencial Sur",2423808.92355,0,"alto"
"4419",4419,44472,"Fresno europeo","17/10/2011 12:48","Medio (4 - 8 mts)",120,"Grande",-68.8366134771,-32.8840307608,3,"Parque O'Higgins",1531146.02653,0,"medio"
"4420",4420,34950,"Morera","04/04/2011 12:04","Alto (> 8 mts)",150,"Grande",-68.8572715817,-32.8796916678,7,"Residencial Parque",1786336.08966,0,"medio"
"4421",4421,3303,"Morera","29/09/2011 14:05","Bajo (2 - 4 mts)",20,"Chico",-68.8231736085,-32.8733839571,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"bajo"
"4422",4422,19550,"Morera","26/07/2011 10:01","Alto (> 8 mts)",198,"Grande",-68.8380799828,-32.8706995013,4,"Cuarta Oeste",1173332.70145,0,"medio"
"4423",4423,34627,"Conifera","31/03/2011 11:34","Medio (4 - 8 mts)",50,"Mediano",-68.8493617645,-32.8769608017,6,"Residencial Norte",2694682.37982,0,"bajo"
"4424",4424,37343,"Pltano","29/11/2010 11:51","Medio (4 - 8 mts)",90,"Grande",-68.8583750779,-32.872125868,6,"Residencial Norte",2694682.37982,0,"bajo"
"4425",4425,25001,"Ailanthus","15/02/2011 12:22","Alto (> 8 mts)",91,"Grande",-68.8361270818,-32.8959012523,2,"Barrio Civico",2366816.36021,1,"bajo"
"4426",4426,37083,"Pltano","06/04/2011 09:35","Alto (> 8 mts)",150,"Grande",-68.8577663028,-32.8762278248,6,"Residencial Norte",2694682.37982,0,"medio"
"4427",4427,2002,"Morera","14/11/2011 13:48","Alto (> 8 mts)",105,"Grande",-68.8327345426,-32.8949033363,3,"Parque O'Higgins",1531146.02653,1,"medio"
"4428",4428,29224,"Pltano","25/02/2011 18:08","Alto (> 8 mts)",240,"Grande",-68.8453832901,-32.887351242,1,"Parque Central",1655357.93265,0,"alto"
"4429",4429,6636,"Morera","11/05/2011 10:38","Alto (> 8 mts)",110,"Grande",-68.8573197007,-32.892968469,5,"Residencial Sur",2423808.92355,0,"medio"
"4430",4430,45829,"Morera","26/08/2011 11:13","Medio (4 - 8 mts)",132,"Grande",-68.8207614996,-32.8694605015,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"4431",4431,36405,"Paraiso","21/03/2011 11:46","Alto (> 8 mts)",126,"Grande",-68.8522881449,-32.879046401,6,"Residencial Norte",2694682.37982,0,"medio"
"4432",4432,12172,"Morera","19/01/2011 11:46","Alto (> 8 mts)",140,"Grande",-68.8474582029,-32.8678575029,6,"Residencial Norte",2694682.37982,0,"medio"
"4433",4433,17838,"Morera","02/08/2011 10:39","Medio (4 - 8 mts)",45,"Mediano",-68.8369690087,-32.8669313289,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"4434",4434,20778,"Morera","31/05/2011 11:01","Alto (> 8 mts)",112,"Grande",-68.8608408253,-32.8959272626,5,"Residencial Sur",2423808.92355,0,"medio"
"4435",4435,35196,"Fresno europeo","23/03/2011 12:34","Medio (4 - 8 mts)",84,"Grande",-68.8524388037,-32.8824724712,1,"Parque Central",1655357.93265,0,"bajo"
"4436",4436,23405,"Morera","27/01/2011 19:23","Alto (> 8 mts)",150,"Grande",-68.8500349203,-32.9015671489,2,"Barrio Civico",2366816.36021,1,"medio"
"4437",4437,1435,"Paraiso","22/11/2011 13:16","Muy bajo (1 - 2 mts)",5,"Chico",-68.8709445262,-32.8781994476,7,"Residencial Parque",1786336.08966,0,"bajo"
"4438",4438,48319,"Olmo comun","19/08/2011 10:49","Medio (4 - 8 mts)",156,"Grande",-68.8274186201,-32.8687155954,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"4439",4439,26154,"Morera","14/11/2011 18:26","Medio (4 - 8 mts)",170,"Grande",-68.8296000441,-32.8876888533,3,"Parque O'Higgins",1531146.02653,0,"medio"
"4440",4440,27124,"Pltano","27/10/2011 08:37","Alto (> 8 mts)",180,"Grande",-68.8389253825,-32.8893024357,3,"Parque O'Higgins",1531146.02653,0,"medio"
"4441",4441,31284,"Morera","03/02/2011 11:39","Medio (4 - 8 mts)",80,"Grande",-68.8529126508,-32.8645507111,6,"Residencial Norte",2694682.37982,0,"bajo"
"4442",4442,20762,"Morera","31/05/2011 12:02","Alto (> 8 mts)",90,"Grande",-68.8618192354,-32.8959467097,5,"Residencial Sur",2423808.92355,0,"bajo"
"4443",4443,33338,"Olmo comun","23/05/2011 09:22","Alto (> 8 mts)",83,"Grande",-68.8579310079,-32.8913514746,5,"Residencial Sur",2423808.92355,1,"bajo"
"4444",4444,32470,"Morera","26/05/2011 10:00","Alto (> 8 mts)",148,"Grande",-68.8523944863,-32.8883539777,5,"Residencial Sur",2423808.92355,0,"medio"
"4445",4445,47001,"Morera","08/09/2011 13:44","Alto (> 8 mts)",129,"Grande",-68.8319176066,-32.8715070545,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,1,"medio"
"4446",4446,7151,"Morera","15/06/2011 12:01","Medio (4 - 8 mts)",35,"Mediano",-68.8539421332,-32.8990800632,5,"Residencial Sur",2423808.92355,0,"bajo"
"4447",4447,14927,"Acacia SP","20/12/2011 10:19","Bajo (2 - 4 mts)",60,"Mediano",-68.8801724256,-32.8731218596,8,"Aeroparque",2203364.73622,0,"bajo"
"4448",4448,19562,"Morera","26/07/2011 09:34","Alto (> 8 mts)",200,"Grande",-68.8383329798,-32.8716495018,4,"Cuarta Oeste",1173332.70145,0,"medio"
"4449",4449,18731,"Paraiso","12/07/2011 19:17","Alto (> 8 mts)",240,"Grande",-68.8362214446,-32.8730315685,4,"Cuarta Oeste",1173332.70145,0,"alto"
"4450",4450,29654,"Morera","04/03/2011 11:24","Alto (> 8 mts)",188,"Grande",-68.8411759704,-32.8937513735,2,"Barrio Civico",2366816.36021,1,"medio"
"4451",4451,12029,"Paraiso","03/05/2010 12:43","Alto (> 8 mts)",134,"Grande",-68.8532638609,-32.8666338934,6,"Residencial Norte",2694682.37982,0,"medio"
"4452",4452,5290,"Acer","28/04/2011 13:39","Medio (4 - 8 mts)",100,"Grande",-68.8432486551,-32.877379105,1,"Parque Central",1655357.93265,0,"bajo"
"4453",4453,33025,"Acacia SP","19/05/2011 10:50","Alto (> 8 mts)",160,"Grande",-68.8511363966,-32.8876205832,5,"Residencial Sur",2423808.92355,0,"medio"
"4454",4454,15639,"Acacia SP","15/11/2011 18:51","Bajo (2 - 4 mts)",110,"Grande",-68.861810954,-32.8707912941,7,"Residencial Parque",1786336.08966,0,"medio"
"4455",4455,46536,"Morera","07/09/2011 10:30","Alto (> 8 mts)",170,"Grande",-68.8334048324,-32.8694649935,4,"Cuarta Oeste",1173332.70145,0,"medio"
"4456",4456,13108,"Olmo bola","16/02/2011 12:34","Bajo (2 - 4 mts)",50,"Mediano",-68.8456096388,-32.8660611707,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"4457",4457,39139,"Fresno europeo","15/01/2012 10:45","Bajo (2 - 4 mts)",64,"Grande",-68.8541044884,-32.8719709578,6,"Residencial Norte",2694682.37982,0,"bajo"
"4458",4458,3594,"Conifera","01/09/2011 11:36","Bajo (2 - 4 mts)",33,"Mediano",-68.8303383691,-32.8692945105,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"bajo"
"4459",4459,7001,"Morera","01/06/2011 12:03","Medio (4 - 8 mts)",32,"Mediano",-68.8629713367,-32.8958231194,5,"Residencial Sur",2423808.92355,0,"bajo"
"4460",4460,8918,"Morera","26/01/2011 10:05","Bajo (2 - 4 mts)",33,"Mediano",-68.8487281001,-32.8686438746,6,"Residencial Norte",2694682.37982,0,"bajo"
"4461",4461,43526,"Morera","19/10/2011 17:37","Medio (4 - 8 mts)",160,"Grande",-68.8310003725,-32.8820530142,3,"Parque O'Higgins",1531146.02653,1,"medio"
"4462",4462,46078,"Morera","21/09/2011 07:39","Alto (> 8 mts)",160,"Grande",-68.822953572,-32.8745262727,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"medio"
"4463",4463,45175,"Fresno europeo","31/08/2011 10:14","Alto (> 8 mts)",78,"Grande",-68.8231454545,-32.8704842957,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,0,"bajo"
"4464",4464,9274,"Paraiso","23/02/2011 12:37","Alto (> 8 mts)",150,"Grande",-68.8476795883,-32.864859432,6,"Residencial Norte",2694682.37982,0,"medio"
"4465",4465,870,"Aguaribay","14/12/2011 11:33","Medio (4 - 8 mts)",130,"Grande",-68.8803349588,-32.8659381404,8,"Aeroparque",2203364.73622,0,"medio"
"4466",4466,10731,"Prunas","06/04/2011 12:01","Bajo (2 - 4 mts)",20,"Chico",-68.85822034,-32.8766988621,7,"Residencial Parque",1786336.08966,0,"bajo"
"4467",4467,28465,"Morera","25/02/2011 13:16","Alto (> 8 mts)",68,"Grande",-68.8482285524,-32.8900995492,2,"Barrio Civico",2366816.36021,0,"bajo"
"4468",4468,30140,"Morera","16/03/2011 08:14","Alto (> 8 mts)",165,"Grande",-68.8403628173,-32.8915604235,2,"Barrio Civico",2366816.36021,0,"medio"
"4469",4469,20295,"Acacia SP","17/05/2011 09:43","Alto (> 8 mts)",140,"Grande",-68.8603484423,-32.8931649816,5,"Residencial Sur",2423808.92355,0,"medio"
"4470",4470,8186,"Acacia SP","11/03/2011 10:04","Medio (4 - 8 mts)",38,"Mediano",-68.8412694906,-32.8922714087,2,"Barrio Civico",2366816.36021,0,"bajo"
"4471",4471,5381,"Acer","25/04/2011 09:04","Medio (4 - 8 mts)",80,"Grande",-68.8444955772,-32.8772403246,1,"Parque Central",1655357.93265,0,"bajo"
"4472",4472,25404,"Morera","14/02/2011 13:01","Alto (> 8 mts)",170,"Grande",-68.8370962324,-32.9009092508,2,"Barrio Civico",2366816.36021,0,"medio"
"4473",4473,41959,"Morera","19/04/2011 10:31","Medio (4 - 8 mts)",64,"Grande",-68.838997071,-32.8790905023,1,"Parque Central",1655357.93265,0,"bajo"
"4474",4474,6202,"Tilo","31/03/2011 16:04","Alto (> 8 mts)",86,"Grande",-68.8412789125,-32.8878557447,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"4475",4475,26164,"Morera","14/11/2011 17:41","Medio (4 - 8 mts)",160,"Grande",-68.8292232478,-32.8867274065,3,"Parque O'Higgins",1531146.02653,0,"medio"
"4476",4476,20656,"Paraiso","03/06/2011 13:35","Alto (> 8 mts)",150,"Grande",-68.8607713421,-32.8965882726,5,"Residencial Sur",2423808.92355,0,"medio"
"4477",4477,38909,"Pltano","26/10/2010 10:19","Alto (> 8 mts)",170,"Grande",-68.8482048191,-32.8698309799,6,"Residencial Norte",2694682.37982,0,"medio"
"4478",4478,22999,"Fresno europeo","17/06/2011 17:20","Alto (> 8 mts)",98,"Grande",-68.857075771,-32.8996879927,5,"Residencial Sur",2423808.92355,0,"bajo"
"4479",4479,39517,"Liquidambar","10/11/2010 11:00","Bajo (2 - 4 mts)",45,"Mediano",-68.8545580262,-32.8698129133,6,"Residencial Norte",2694682.37982,0,"bajo"
"4480",4480,14869,"Paraiso","16/12/2011 12:01","Muy bajo (1 - 2 mts)",13,"Chico",-68.8803000535,-32.8737859283,8,"Aeroparque",2203364.73622,0,"bajo"
"4481",4481,5994,"Olmo comun","28/04/2011 10:12","Bajo (2 - 4 mts)",60,"Mediano",-68.8420959885,-32.885969398,1,"Parque Central",1655357.93265,0,"bajo"
"4482",4482,20191,"Pltano","12/05/2011 10:49","Alto (> 8 mts)",220,"Grande",-68.8598769233,-32.8914897191,5,"Residencial Sur",2423808.92355,0,"alto"
"4483",4483,25242,"Morera","09/02/2011 08:45","Alto (> 8 mts)",110,"Grande",-68.8390175748,-32.8980510248,2,"Barrio Civico",2366816.36021,0,"medio"
"4484",4484,33662,"Morera","16/05/2011 09:24","Alto (> 8 mts)",170,"Grande",-68.8567078767,-32.8873317092,5,"Residencial Sur",2423808.92355,0,"medio"
"4485",4485,38041,"Morera","06/12/2010 11:59","Alto (> 8 mts)",96,"Grande",-68.8469764308,-32.8716677676,6,"Residencial Norte",2694682.37982,0,"bajo"
"4486",4486,28748,"Pltano","11/03/2011 13:06","Alto (> 8 mts)",200,"Grande",-68.8488281699,-32.8867026447,5,"Residencial Sur",2423808.92355,0,"medio"
"4487",4487,11123,"Fresno europeo","18/01/2011 13:55","Bajo (2 - 4 mts)",45,"Mediano",-68.8429749272,-32.901029767,2,"Barrio Civico",2366816.36021,0,"bajo"
"4488",4488,17299,"Morera","04/08/2011 10:15","Alto (> 8 mts)",168,"Grande",-68.8357243122,-32.8658614628,4,"Cuarta Oeste",1173332.70145,0,"medio"
"4489",4489,17245,"Morera","12/08/2011 09:13","Alto (> 8 mts)",136,"Grande",-68.8365300928,-32.864308447,4,"Cuarta Oeste",1173332.70145,0,"medio"
"4490",4490,26968,"Fresno europeo","03/11/2011 18:01","Muy bajo (1 - 2 mts)",4,"Chico",-68.8350122121,-32.8860439405,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"4491",4491,39016,"Caducifolio","27/12/2010 10:00","Bajo (2 - 4 mts)",10,"Chico",-68.8546488362,-32.8708500361,6,"Residencial Norte",2694682.37982,0,"bajo"
"4492",4492,23160,"Paraiso","19/01/2011 11:49","Alto (> 8 mts)",125,"Grande",-68.8488978925,-32.901599789,2,"Barrio Civico",2366816.36021,0,"medio"
"4493",4493,10098,"Paraiso","09/08/2010 11:49","Bajo (2 - 4 mts)",15,"Chico",-68.8449894684,-32.869472121,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"4494",4494,33650,"Paraiso","16/05/2011 09:56","Alto (> 8 mts)",156,"Grande",-68.8568217433,-32.8866424833,5,"Residencial Sur",2423808.92355,0,"medio"
"4495",4495,6465,"Fresno americano","30/05/2011 09:26","Medio (4 - 8 mts)",60,"Mediano",-68.8538510544,-32.8884442409,5,"Residencial Sur",2423808.92355,0,"bajo"
"4496",4496,14244,"Morera","30/11/2011 14:31","Medio (4 - 8 mts)",70,"Grande",-68.8775896288,-32.8668538476,8,"Aeroparque",2203364.73622,0,"bajo"
"4497",4497,24830,"Morera","18/02/2011 09:48","Alto (> 8 mts)",210,"Grande",-68.8400046707,-32.8973359041,2,"Barrio Civico",2366816.36021,0,"alto"
"4498",4498,7710,"Tilo","31/05/2011 08:47","Bajo (2 - 4 mts)",30,"Mediano",-68.8574171221,-32.8843797478,5,"Residencial Sur",2423808.92355,0,"bajo"
"4499",4499,36810,"Pltano","07/04/2011 12:46","Alto (> 8 mts)",170,"Grande",-68.8581491004,-32.8813811766,7,"Residencial Parque",1786336.08966,0,"medio"
"4500",4500,18031,"Morera","29/07/2011 13:19","Alto (> 8 mts)",160,"Grande",-68.8402574497,-32.8671912917,4,"Cuarta Oeste",1173332.70145,0,"medio"
"4501",4501,39709,"Morera","30/08/2010 10:53","Medio (4 - 8 mts)",100,"Grande",-68.8450576573,-32.8696899756,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"4502",4502,24051,"Paraiso","21/01/2011 10:17","Alto (> 8 mts)",146,"Grande",-68.8458544415,-32.9010808754,2,"Barrio Civico",2366816.36021,0,"medio"
"4503",4503,42335,"Morera","27/04/2011 09:55","Medio (4 - 8 mts)",90,"Grande",-68.8375513905,-32.8756204503,1,"Parque Central",1655357.93265,0,"bajo"
"4504",4504,23631,"Prunas","20/01/2011 19:12","Bajo (2 - 4 mts)",24,"Mediano",-68.8483415361,-32.9008886928,2,"Barrio Civico",2366816.36021,0,"bajo"
"4505",4505,42124,"Acer","04/05/2011 10:43","Medio (4 - 8 mts)",100,"Grande",-68.841837474,-32.8775694848,1,"Parque Central",1655357.93265,0,"bajo"
"4506",4506,44563,"Morera","20/10/2011 09:08","Alto (> 8 mts)",180,"Grande",-68.8341159885,-32.8852438938,3,"Parque O'Higgins",1531146.02653,0,"medio"
"4507",4507,12829,"Fresno europeo","21/01/2011 09:37","Medio (4 - 8 mts)",70,"Grande",-68.8475131062,-32.8635731872,4,"Cuarta Oeste",1173332.70145,0,"bajo"
"4508",4508,2052,"Fresno europeo","11/10/2011 17:13","Medio (4 - 8 mts)",86,"Grande",-68.8294394939,-32.8814195916,3,"Parque O'Higgins",1531146.02653,0,"bajo"
"4509",4509,29962,"Fresno americano","28/04/2011 10:05","Alto (> 8 mts)",116,"Grande",-68.8424947801,-32.8866364091,1,"Parque Central",1655357.93265,0,"medio"
"4510",4510,38037,"Paraiso","06/12/2010 14:14","Alto (> 8 mts)",180,"Grande",-68.8470609853,-32.8720205236,6,"Residencial Norte",2694682.37982,0,"medio"
"4511",4511,13327,"Fresno europeo","22/02/2011 13:35","Alto (> 8 mts)",146,"Grande",-68.8478869471,-32.8661777372,6,"Residencial Norte",2694682.37982,0,"medio"
"4512",4512,8098,"Pltano","28/02/2011 10:40","Alto (> 8 mts)",220,"Grande",-68.8460870445,-32.8902178965,2,"Barrio Civico",2366816.36021,0,"alto"
"4513",4513,372,"Morera","05/03/2012 12:31","Medio (4 - 8 mts)",125,"Grande",-68.8189082254,-32.8675175597,4,"Cuarta Este <U+0041>rea Fundacional",1822015.85685,1,"medio"
"4514",4514,32338,"Pltano","06/05/2011 10:33","Medio (4 - 8 mts)",90,"Grande",-68.8529731784,-32.8925928868,5,"Residencial Sur",2423808.92355,0,"bajo"
"4515",4515,37860,"Fresno europeo","24/11/2010 12:27","Medio (4 - 8 mts)",50,"Mediano",-68.8526154891,-32.8732792839,6,"Residencial Norte",2694682.37982,0,"bajo"
"4516",4516,35866,"Morera","28/03/2011 13:42","Alto (> 8 mts)",60,"Mediano",-68.8528812697,-32.8756255735,6,"Residencial Norte",2694682.37982,0,"bajo"
"4517",4517,9719,"Fresno europeo","24/01/2011 09:27","Bajo (2 - 4 mts)",34,"Mediano",-68.8485814944,-32.863565393,6,"Residencial Norte",2694682.37982,0,"bajo"
"4518",4518,29444,"Morera","09/03/2011 18:50","Alto (> 8 mts)",118,"Grande",-68.8454181089,-32.892603156,2,"Barrio Civico",2366816.36021,0,"medio"
"4519",4519,34155,"Fresno europeo","10/03/2011 13:33","Medio (4 - 8 mts)",50,"Mediano",-68.8565702748,-32.8727559985,6,"Residencial Norte",2694682.37982,0,"bajo"
"4520",4520,32531,"Fresno europeo","23/06/2011 13:11","Medio (4 - 8 mts)",95,"Grande",-68.8502115962,-32.889939532,5,"Residencial Sur",2423808.92355,0,"bajo"
"4521",4521,32607,"Pltano","22/06/2011 13:45","Alto (> 8 mts)",198,"Grande",-68.8514269774,-32.8896465578,5,"Residencial Sur",2423808.92355,0,"medio"
"4522",4522,6287,"Pltano","30/06/2011 13:39","Alto (> 8 mts)",180,"Grande",-68.8607538296,-32.8900147619,5,"Residencial Sur",2423808.92355,0,"medio"
"4523",4523,39448,"Paraiso","11/11/2010 10:11","Alto (> 8 mts)",140,"Grande",-68.854674239,-32.8694042263,6,"Residencial Norte",2694682.37982,0,"medio"
"4524",4524,21640,"Fresno europeo","10/06/2011 08:59","Alto (> 8 mts)",190,"Grande",-68.8545211683,-32.8965354496,5,"Residencial Sur",2423808.92355,0,"medio"
"4525",4525,31491,"Morera","19/05/2011 10:56","Alto (> 8 mts)",140,"Grande",-68.8588858314,-32.8909426539,5,"Residencial Sur",2423808.92355,0,"medio"
"4526",4526,182,"Morera","24/02/2012 11:33","Bajo (2 - 4 mts)",50,"Mediano",-68.8572935648,-32.8646183608,6,"Residencial Norte",2694682.37982,0,"bajo"
"4527",4527,16687,"Morera","21/07/2011 09:13","Alto (> 8 mts)",198,"Grande",-68.8409369198,-32.8630391484,4,"Cuarta Oeste",1173332.70145,0,"medio"
"4528",4528,37054,"Fresno europeo","05/04/2011 12:27","Bajo (2 - 4 mts)",68,"Grande",-68.8562712295,-32.8762678742,6,"Residencial Norte",2694682.37982,0,"bajo"
"4529",4529,27740,"Morera","31/10/2011 09:30","Medio (4 - 8 mts)",110,"Grande",-68.8361051063,-32.895688824,2,"Barrio Civico",2366816.36021,0,"medio"
"4530",4530,18317,"Pltano","03/08/2011 08:57","Alto (> 8 mts)",240,"Grande",-68.837655201,-32.8683792608,4,"Cuarta Oeste",1173332.70145,0,"alto"
"4531",4531,14348,"Tilo","01/12/2011 13:05","Medio (4 - 8 mts)",60,"Mediano",-68.8775473508,-32.8662314425,8,"Aeroparque",2203364.73622,0,"bajo"
"4532",4532,19459,"Morera","12/07/2011 12:01","Alto (> 8 mts)",150,"Grande",-68.8385360562,-32.8706732663,4,"Cuarta Oeste",1173332.70145,1,"medio"
"4533",4533,7367,"Ligustro","23/06/2011 12:16","Bajo (2 - 4 mts)",50,"Mediano",-68.8613308007,-32.9007204396,5,"Residencial Sur",2423808.92355,0,"bajo"
"4534",4534,7524,"Fresno europeo","09/06/2011 14:40","Medio (4 - 8 mts)",84,"Grande",-68.859384532,-32.8813314484,7,"Residencial Parque",1786336.08966,0,"bajo"
"4535",4535,5773,"Morera","06/05/2011 10:35","Muy bajo (1 - 2 mts)",5,"Chico",-68.8397530782,-32.8788718045,1,"Parque Central",1655357.93265,0,"bajo"
"4536",4536,11241,"Caducifolio","21/01/2011 09:17","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8460996573,-32.9006267537,2,"Barrio Civico",2366816.36021,0,"bajo"
"4537",4537,1162,"Tipa","29/11/2011 12:09","Bajo (2 - 4 mts)",28,"Mediano",-68.8755657827,-32.864911963,8,"Aeroparque",2203364.73622,0,"bajo"
